-0.111975943877,51.5026401944
-0.207491667072,51.4212661743
-0.19840703253,51.4303190853
-0.198406055737,51.4303044065
-0.19843866967,51.4303420088
-0.198445041579,51.4303358072
-0.200384999315,51.4272003174
-0.208570892746,51.4223593635
-0.206026778453,51.4217219883
-0.176157251,51.4956884384
-0.176545832927,51.4956502914
-0.176246500015,51.4962997437
-0.175450700521,51.4964797974
-0.174641845318,51.4965984638
-0.174659292488,51.4970999325
-0.174562783114,51.4967209952
-0.174766635353,51.4967176264
-0.177052384386,51.4963302612
-0.177109800279,51.4958297729
-0.177093698084,51.4961193085
-0.177340650558,51.4966794968
-0.176299262988,51.4963726244
-0.178437092087,51.5005912781
-0.177339365537,51.501699621
-0.174609049658,51.5127552668
-0.128190997988,51.5091700554
-0.129194006324,51.507900238
-0.176255501807,51.5163002014
-0.129194505513,51.507900238
-0.129194380715,51.507900238
-0.129194505513,51.507900238
-0.128210401535,51.5091018677
-0.156692996621,51.5127983093
-0.111963929342,51.5027005332
-0.198318125059,51.4303314527
-0.198482401967,51.4303260413
-0.198447997516,51.4303499311
-0.207399569231,51.4212688231
-0.207550907345,51.4213019198
-0.206049237326,51.4216343063
-0.195985001859,51.5084000614
-0.132642591102,51.5188296391
-0.13231331628,51.5185279366
-0.12531759778,51.5176269485
-0.12621336,51.51836221
-0.126426978571,51.5191197929
-0.126519658333,51.5192823
-0.126455082609,51.5193468957
-0.126982370148,51.5197387761
-0.127153606436,51.5196891084
-0.124228000641,51.5227012634
-0.109957598895,51.5543605804
-0.10391623978,51.5462682797
-0.122177856841,51.486371994
-0.19836285,51.4302508786
-0.198313182143,51.4302775429
-0.198336453043,51.4303280901
-0.206822047059,51.4212744
-0.205048508333,51.4205570417
-0.202350633333,51.4195544583
-0.211126631661,51.4201562708
-0.198355019662,51.4303672841
-0.185975000262,51.4948997498
-0.1557593,51.4921654
-0.0723889991641,51.5830802917
-0.19839042043,51.4303225789
-0.198389278069,51.4303143158
-0.211119937756,51.420119373
-0.205993531321,51.4206610091
-0.211119223346,51.4201417016
-0.211246703195,51.4204522605
-0.198344890776,51.4301406643
-0.207159088417,51.4210458235
-0.207024518847,51.421184082
-0.120488608281,51.5126580334
-0.120238879457,51.5130590849
-0.1940695,51.4915669
-0.19842682962,51.430297689
-0.204989631579,51.4205927684
-0.211118112748,51.420113558
-0.211079310146,51.4201451187
-0.203187792883,51.4200432129
-0.211144890383,51.4204618281
-0.211095739474,51.4201574132
-0.211076980556,51.42014005
-0.2111572,51.4203348931
-0.211073516408,51.4201196047
-0.21120973595,51.4203712726
-0.212822814053,51.417268596
-0.2112078323,51.4204084113
-0.110975902031,51.524291132
-0.111406467118,51.5182454009
-0.195991605134,51.5085077051
-0.198401901415,51.4303199293
-0.211114745161,51.420129771
-0.211095415724,51.4201140411
-0.211103729188,51.4201307619
-0.20965517882,51.4211820715
-0.211118939732,51.4201195828
-0.207564510055,51.4213953577
-0.198410249196,51.430290443
-0.19839509323,51.4303109443
-0.211105175453,51.4201211444
-0.211128954545,51.4201307909
-0.211111710519,51.420092847
-0.209727600217,51.4211329142
-0.211126531358,51.4202642263
-0.205910040304,51.42172045
-0.205997545611,51.5168460499
-0.205500335779,51.5157855692
-0.197341263415,51.5103487515
-0.197278524208,51.510375548
-0.197342635294,51.5102842235
-0.131260184271,51.5079762507
-0.131263887193,51.5079588313
-0.195852,51.4308845
-0.198332629189,51.4303262671
-0.198398561039,51.4303137026
-0.198361933695,51.4303144102
-0.208079067211,51.4223016583
-0.122940000147,51.486000061
-0.110128647929,51.5541900837
-0.108478755161,51.5549483752
-0.108665814607,51.5550698151
-0.10385120064,51.5464202881
-0.2049045,51.42043382
-0.207442283651,51.4213056635
-0.198418366303,51.4303249047
-0.206896152634,51.4212385324
-0.123325999826,51.4859008789
-0.060242650107,51.5885984519
0.1272084875,52.198998575
0.120751829499,52.2047427638
0.118926866667,52.2046805733
0.114821181279,52.2108014824
0.118304196548,52.2087089447
0.121203578571,52.2054880714
-0.060421500355,51.5884017944
-0.198391399925,51.4302925026
-0.198384615823,51.4303135399
-0.198396236203,51.4303545976
-0.198314800858,51.4302600861
-0.198434174997,51.4303601496
-0.198407088949,51.4303306744
-0.198499193407,51.4303343022
-0.20752595,51.4213452786
-0.211114795928,51.4201118234
-0.211119737633,51.4201188031
-0.207287398974,51.4212328593
-0.198430808366,51.4303046102
-0.198462888125,51.4304138062
-0.198397304119,51.4302968815
-0.198401490803,51.430290316
-0.20759739975,51.4213981902
-0.211114749151,51.420140889
-0.205844017496,51.4208422694
-0.207497959524,51.4213057524
-0.211092649127,51.4201522689
-0.213196021569,51.4172943373
-0.213150336335,51.4173234641
-0.198419295833,51.4303086528
-0.204459681818,51.4215160182
-0.205592488462,51.4208011423
-0.207371253333,51.4212975867
-0.198389053125,51.4302972073
-0.198410030071,51.4303054539
-0.198421414706,51.430300661
-0.198439138397,51.430302565
-0.198436959238,51.4303258893
-0.211107978973,51.4201468761
-0.211138017391,51.420171242
-0.211106996859,51.4201240531
-0.211094667514,51.4202842712
-0.208056697028,51.4221424426
-0.211171675,51.42046805
-0.211158733333,51.4202461833
-0.194335584279,51.4913753606
-0.163070792308,51.4999082308
-0.133944485,51.50992649
-0.13352594,51.5099152
-0.126583446154,51.5145205692
-0.112259816719,51.502694645
-0.20732791,51.42121208
-0.198320593275,51.4302861514
-0.198368513158,51.4303085579
-0.198403968831,51.4303326675
-0.198365965947,51.4303068089
-0.198450119495,51.4302690125
-0.198368353879,51.4303245544
-0.198367808152,51.4302781713
-0.207410332561,51.4213589986
-0.211113538049,51.4201227567
-0.203089794652,51.4198726828
-0.205950727706,51.4216313373
-0.194612441213,51.4912048912
-0.119713509694,51.50173904
-0.119823478571,51.5014613357
-0.125063483462,51.5008967539
-0.02025521875,51.5037898437
-0.000154642857143,51.4768972571
-0.00998988571429,51.4829664429
-0.010480575,51.48810825
-0.082614725,51.5105017
-0.194052676923,51.4915727308
-0.2059808,51.42119773
-0.198363705444,51.4303122947
-0.1983505,51.4302861019
-0.198369530101,51.4302837965
-0.198351393388,51.4302536802
-0.198332855556,51.4302809815
-0.19836595011,51.4302966833
-0.205073663636,51.4205467136
-0.207484685333,51.42124514
-0.198388227277,51.4302952242
-0.206941641463,51.4211628561
-0.201870268888,51.4193687492
-0.198331770045,51.4303040311
-0.194116675,51.491547725
-0.360946998,51.4720993042
-0.451366845726,51.4695788325
-0.451651619149,51.4698691319
-0.4511852,51.46999905
-0.44698356,51.4700848133
2.24043011665,50.9519996643
6.10396003723,49.5773010254
7.48253011703,47.6507987976
8.55812988281,47.4519195557
8.55972733864,47.4557150327
8.56430689494,47.4614003499
10.2236995697,47.3549995422
14.451322595,46.2304043987
14.4539723462,46.2318775
14.60277725,46.268058
14.6036242382,46.2677629841
14.6036930364,46.2677502636
14.6036659182,46.2677424045
14.6036466333,46.2677589778
